"CLOUD_COVER";"GEOMETRIC_RMSE_MODEL";"GEOMETRIC_RMSE_MODEL_X";"GEOMETRIC_RMSE_MODEL_Y";"index";"SATELLITE";"SOLAR_AZIMUTH_ANGLE";"SOLAR_ZENITH_ANGLE";"WRS_PATH";"WRS_ROW";"year";"Date";"index_type"
0,01;9,053;7,155;5,546;0,822258787252682;"LANDSAT_8";39,861382;41,537659;223;66;2013;2013-06-09;"NDVI TEI 567027-C"
1,12;8,588;6,753;5,305;0,779602978234508;"LANDSAT_8";40,282486;42,363762;223;66;2013;2013-06-25;"NDVI TEI 567027-C"
0;8,579;6,826;5,196;0,736440959363125;"LANDSAT_8";42,385014;41,88113;223;66;2013;2013-07-11;"NDVI TEI 567027-C"
1,45;8,476;6,774;5,095;0,638551554749379;"LANDSAT_8";50,851921;37,053654;223;66;2013;2013-08-12;"NDVI TEI 567027-C"
0,01;8,463;6,786;5,057;0,588053376744168;"LANDSAT_8";57,442669;33,254436;223;66;2013;2013-08-28;"NDVI TEI 567027-C"
3,17;8,974;7,125;5,455;0,650318278088917;"LANDSAT_8";77,891266;25,823647;223;66;2013;2013-09-29;"NDVI TEI 567027-C"
0;9,157;7,199;5,66;0,790937864973086;"LANDSAT_8";40,372986;42,133789;223;66;2014;2014-06-12;"NDVI TEI 567027-C"
6,88;8,734;7,056;5,147;0,720607433415353;"LANDSAT_8";43,407818;42,021435;223;66;2014;2014-07-14;"NDVI TEI 567027-C"
1,86;8,762;7,039;5,219;0,67795146749465;"LANDSAT_8";47,16209;39,984501;223;66;2014;2014-07-30;"NDVI TEI 567027-C"
0;8,945;7,378;5,058;0,62319090815394;"LANDSAT_8";52,334061;36,826172;223;66;2014;2014-08-15;"NDVI TEI 567027-C"
9,11;9,39;7,682;5,4;0,681571620229188;"LANDSAT_8";68,42852;29,006077;223;66;2014;2014-09-16;"NDVI TEI 567027-C"
0,28;9,17;7,066;5,844;0,810646963722703;"LANDSAT_8";41,404537;40,851189;223;66;2015;2015-05-30;"NDVI TEI 567027-C"
5,3;9,201;7,164;5,774;0,783327513219501;"LANDSAT_8";40,469868;42,395061;223;66;2015;2015-06-15;"NDVI TEI 567027-C"
0;9,033;7,217;5,432;0,724619690653908;"LANDSAT_8";44,042629;41,823967;223;66;2015;2015-07-17;"NDVI TEI 567027-C"
0;8,794;6,919;5,428;0,677239948740777;"LANDSAT_8";48,020329;39,569389;223;66;2015;2015-08-02;"NDVI TEI 567027-C"
0;8,536;6,654;5,346;0,634773679641184;"LANDSAT_8";53,455566;36,25338;223;66;2015;2015-08-18;"NDVI TEI 567027-C"
0,54;8,848;7,079;5,308;0,603438866694868;"LANDSAT_8";60,687901;32,316612;223;66;2015;2015-09-03;"NDVI TEI 567027-C"
0,09;8,92;7,316;5,104;0,607737768952439;"LANDSAT_8";70,329971;28,423492;223;66;2015;2015-09-19;"NDVI TEI 567027-C"
0,21;9,032;7,279;5,347;0,451537063527262;"LANDSAT_8";82,727135;25,400063;223;66;2015;2015-10-05;"NDVI TEI 567027-C"
1,41;9,165;7,287;5,558;0,478250893156036;"LANDSAT_8";96,828125;24,041763;223;66;2015;2015-10-21;"NDVI TEI 567027-C"
3,43;9,22;6,941;6,068;0,756851700355591;"LANDSAT_8";103,463684;31,560776;223;66;2016;2016-02-10;"NDVI TEI 567027-C"
1;9,264;7,185;5,848;0,829163806123332;"LANDSAT_8";43,788235;38,845612;223;66;2016;2016-05-16;"NDVI TEI 567027-C"
1,83;8,727;6,767;5,51;0,810592734773031;"LANDSAT_8";40,394749;42,471741;223;66;2016;2016-06-17;"NDVI TEI 567027-C"
0;8,893;6,876;5,639;0,779157580200529;"LANDSAT_8";41,690498;42,631371;223;66;2016;2016-07-03;"NDVI TEI 567027-C"
0;8,899;7,073;5,401;0,728438728389789;"LANDSAT_8";44,525513;41,448513;223;66;2016;2016-07-19;"NDVI TEI 567027-C"
0;8,934;6,903;5,671;0,693653229542437;"LANDSAT_8";48,750393;38,989616;223;66;2016;2016-08-04;"NDVI TEI 567027-C"
5,14;8,748;6,74;5,576;0,627125937193026;"LANDSAT_8";54,46497;35,527973;223;66;2016;2016-08-20;"NDVI TEI 567027-C"
0,08;9,071;7,35;5,315;0,587845812082968;"LANDSAT_8";62,083248;31,54903;223;66;2016;2016-09-05;"NDVI TEI 567027-C"
1,7;9,233;7,13;5,866;0,829173538765927;"LANDSAT_8";99,233124;23,942055;223;66;2016;2016-10-23;"NDVI TEI 567027-C"
0,12;9,48;7,328;6,014;0,77051397266755;"LANDSAT_8";48,146221;36,655979;223;66;2017;2017-05-03;"NDVI TEI 567027-C"
12,79;9,613;7,086;6,496;0,803742544662485;"LANDSAT_8";43,128284;39,282784;223;66;2017;2017-05-19;"NDVI TEI 567027-C"
8,58;9,357;7,41;5,714;0,74917399463806;"LANDSAT_8";40,508995;42,600277;223;66;2017;2017-06-20;"NDVI TEI 567027-C"
0;9,051;7,022;5,711;0,724549945064378;"LANDSAT_8";42,093647;42,53669;223;66;2017;2017-07-06;"NDVI TEI 567027-C"
2,95;9,104;7,09;5,711;0,682139336936058;"LANDSAT_8";45,17329;41,123631;223;66;2017;2017-07-22;"NDVI TEI 567027-C"
1,17;9,131;7,339;5,432;0,591798617541995;"LANDSAT_8";55,650166;34,880295;223;66;2017;2017-08-23;"NDVI TEI 567027-C"
4,95;8,879;6,919;5,564;0,380255429325127;"LANDSAT_8";63,65202;30,875648;223;66;2017;2017-09-08;"NDVI TEI 567027-C"
1,93;9,297;7,439;5,575;0,388884183029559;"LANDSAT_8";74,265434;27,187992;223;66;2017;2017-09-24;"NDVI TEI 567027-C"
9,17;9,146;6,678;6,249;0,852572020545547;"LANDSAT_8";88,593369;30,966377;223;66;2018;2018-03-03;"NDVI TEI 567027-C"
0,01;9,288;7,128;5,956;0,830993775016921;"LANDSAT_8";47,150749;37,16785;223;66;2018;2018-05-06;"NDVI TEI 567027-C"
8,24;8,85;6,569;5,93;0,776340197034332;"LANDSAT_8";40,734879;41,828705;223;66;2018;2018-06-07;"NDVI TEI 567027-C"
0;8,866;6,743;5,755;0,770432266747666;"LANDSAT_8";40,846138;42,806698;223;66;2018;2018-06-23;"NDVI TEI 567027-C"
0;9,135;7,103;5,745;0,732320575135;"LANDSAT_8";42,688072;42,505852;223;66;2018;2018-07-09;"NDVI TEI 567027-C"
0,99;9,128;6,817;6,07;0,689081955215746;"LANDSAT_8";46,000771;40,866608;223;66;2018;2018-07-25;"NDVI TEI 567027-C"
5,62;9,283;7,226;5,827;0,560376570491859;"LANDSAT_8";65,390244;30,310036;223;66;2018;2018-09-11;"NDVI TEI 567027-C"
0,77;9,16;6,92;6,001;0,825208358332393;"LANDSAT_8";46,087643;37,578091;223;66;2019;2019-05-09;"NDVI TEI 567027-C"
3,07;9,45;7,457;5,804;0,784433757169294;"LANDSAT_8";40,408348;41,947231;223;66;2019;2019-06-10;"NDVI TEI 567027-C"
0;9,12;7,26;5,519;0,776434193644944;"LANDSAT_8";40,853188;42,717926;223;66;2019;2019-06-26;"NDVI TEI 567027-C"
0;8,84;7,007;5,39;0,743841817007375;"LANDSAT_8";42,979294;42,189018;223;66;2019;2019-07-12;"NDVI TEI 567027-C"
0,22;9,234;7,534;5,339;0,705046980030744;"LANDSAT_8";46,533131;40,320995;223;66;2019;2019-07-28;"NDVI TEI 567027-C"
0,31;8,88;7,016;5,445;0,654724266138454;"LANDSAT_8";51,497524;37,295666;223;66;2019;2019-08-13;"NDVI TEI 567027-C"
0,05;9,149;7,149;5,71;0,610649511540168;"LANDSAT_8";58,121357;33,488621;223;66;2019;2019-08-29;"NDVI TEI 567027-C"
0,39;9,435;7,359;5,904;0,575899783217175;"LANDSAT_8";66,959335;29,49461;223;66;2019;2019-09-14;"NDVI TEI 567027-C"
12,63;9,356;6,654;6,578;0,825295331825271;"LANDSAT_8";45,231758;38,064034;223;66;2020;2020-05-11;"NDVI TEI 567027-C"
0;9,217;6,891;6,121;0,789923461589027;"LANDSAT_8";40,381138;42,185982;223;66;2020;2020-06-12;"NDVI TEI 567027-C"
0;9,011;7,038;5,627;0,760765837615532;"LANDSAT_8";41,141487;42,746819;223;66;2020;2020-06-28;"NDVI TEI 567027-C"
0,01;9,137;7,081;5,775;0,724993638125609;"LANDSAT_8";43,517551;41,97879;223;66;2020;2020-07-14;"NDVI TEI 567027-C"
0;9;7,147;5,471;0,68187049716518;"LANDSAT_8";47,313473;39,895908;223;66;2020;2020-07-30;"NDVI TEI 567027-C"
0;8,799;6,82;5,56;0,643031684028093;"LANDSAT_8";52,52998;36,700417;223;66;2020;2020-08-15;"NDVI TEI 567027-C"
0;8,919;6,985;5,545;0,400607940616014;"LANDSAT_8";68,770477;28,862339;223;66;2020;2020-09-16;"NDVI TEI 567027-C"
0,78;8,792;6,677;5,72;0,474671239004682;"LANDSAT_8";80,830208;25,665871;223;66;2020;2020-10-02;"NDVI TEI 567027-C"
0;3,782;2,534;2,807;0,708303568430198;"LANDSAT_7";44,800785;43,371544;223;66;1999;1999-07-13;"NDVI TEI 567027-C"
1;4,356;3,056;3,104;0,665539751056169;"LANDSAT_7";48,442184;41,531284;223;66;1999;1999-07-29;"NDVI TEI 567027-C"
0;3,864;2,448;2,99;0,594634726266954;"LANDSAT_7";53,505936;38,566036;223;66;1999;1999-08-14;"NDVI TEI 567027-C"
0;3,917;2,45;3,056;0,598515179054943;"LANDSAT_7";60,191265;34,865536;223;66;1999;1999-08-30;"NDVI TEI 567027-C"
10;3,922;2,348;3,141;0,551662186013293;"LANDSAT_7";80,183395;27,806328;223;66;1999;1999-10-01;"NDVI TEI 567027-C"
14;3,939;2,625;2,937;0,733849517282036;"LANDSAT_7";93,24025;26,016376;223;66;1999;1999-10-17;"NDVI TEI 567027-C"
5;4,888;3,205;3,691;0,807678390162301;"LANDSAT_7";72,559723;33,212631;223;66;2000;2000-03-25;"NDVI TEI 567027-C"
8;4,969;2,918;4,022;0,774480743864117;"LANDSAT_7";46,813961;39,505764;223;66;2000;2000-05-12;"NDVI TEI 567027-C"
0;2,623;1,071;2,394;0,657232207363951;"LANDSAT_7";54,927845;38,333965;223;66;2000;2000-08-16;"NDVI TEI 567027-C"
4;4,065;2,958;2,789;0,778394177729775;"LANDSAT_7";95,495972;26,529404;223;66;2000;2000-10-19;"NDVI TEI 567027-C"
4;4,297;2,601;3,421;0,735914806669826;"LANDSAT_7";46,578506;40,347496;223;66;2001;2001-05-15;"NDVI TEI 567027-C"
0;4,737;2,465;4,045;0,724322956369815;"LANDSAT_7";43,946716;44,459682;223;66;2001;2001-07-02;"NDVI TEI 567027-C"
9;3,905;2,46;3,033;0,674209332734003;"LANDSAT_7";46,69743;43,530991;223;66;2001;2001-07-18;"NDVI TEI 567027-C"
1;5,191;2,209;4,697;0,634035866371344;"LANDSAT_7";56,473015;38,176014;223;66;2001;2001-08-19;"NDVI TEI 567027-C"
9;5,275;3,056;4,3;0,647491679115953;"LANDSAT_7";46,163979;40,996323;223;66;2002;2002-05-18;"NDVI TEI 567027-C"
2;4,108;2,634;3,152;0,744998929090591;"LANDSAT_7";43,49588;43,118061;223;66;2002;2002-06-03;"NDVI TEI 567027-C"
0;4,261;2,88;3,14;0,737168766429318;"LANDSAT_7";43,07703;44,418201;223;66;2002;2002-06-19;"NDVI TEI 567027-C"
0;4,396;2,69;3,477;0,70515078161124;"LANDSAT_7";44,535736;44,56649;223;66;2002;2002-07-05;"NDVI TEI 567027-C"
2;4,016;2,75;2,927;0,653342152403319;"LANDSAT_7";47,500172;43,396053;223;66;2002;2002-07-21;"NDVI TEI 567027-C"
0;3,735;2,206;3,014;0,622770000318115;"LANDSAT_7";57,800159;37,743053;223;66;2002;2002-08-22;"NDVI TEI 567027-C"
2;4,048;2,462;3,213;0,63371789617394;"LANDSAT_7";52,773136;40,482407;223;66;2003;2003-08-09;"NDVI TEI 567027-C"
11;4,387;2,783;3,391;0,582969127191649;"LANDSAT_7";77,155472;29,872669;223;66;2003;2003-09-26;"NDVI TEI 567027-C"
7;5,754;4,186;3,948;0,735325543108008;"LANDSAT_7";112,157715;27,995636;223;66;2003;2003-11-13;"NDVI TEI 567027-C"
11;5,001;3,85;3,192;0,808075939497783;"LANDSAT_7";120,621719;32,048462;223;66;2003;2003-12-15;"NDVI TEI 567027-C"
5;4,533;3,259;3,15;0,823213897741365;"LANDSAT_7";119,155136;33,655468;223;66;2003;2003-12-31;"NDVI TEI 567027-C"
14;6,42;3,347;5,478;0,715377247923319;"LANDSAT_7";56,104401;36,845829;223;66;2004;2004-04-21;"NDVI TEI 567027-C"
0;4,435;3,075;3,196;0,776333260684138;"LANDSAT_7";44,876354;41,755459;223;66;2004;2004-05-23;"NDVI TEI 567027-C"
3;4,58;2,957;3,497;0,741153338674112;"LANDSAT_7";43,031292;43,638634;223;66;2004;2004-06-08;"NDVI TEI 567027-C"
0;4,281;2,575;3,42;0,734188241281189;"LANDSAT_7";43,289047;44,554089;223;66;2004;2004-06-24;"NDVI TEI 567027-C"
0;3,281;2,049;2,563;0,699520152103625;"LANDSAT_7";48,756824;42,621395;223;66;2004;2004-07-26;"NDVI TEI 567027-C"
6;3,794;2,389;2,948;0,633622902994996;"LANDSAT_7";53,63591;39,863449;223;66;2004;2004-08-11;"NDVI TEI 567027-C"
11;4,49;2,947;3,387;0,682639916628286;"LANDSAT_7";79,104042;29,295471;223;66;2004;2004-09-28;"NDVI TEI 567027-C"
0;6,07;3,055;5,245;0,803870502453075;"LANDSAT_7";63,65451;35,084873;223;66;2005;2005-04-08;"NDVI TEI 567027-C"
0;4,662;3,127;3,458;0,765074457718673;"LANDSAT_7";42,841171;43,80793;223;66;2005;2005-06-11;"NDVI TEI 567027-C"
1;4,931;2,57;4,208;0,727380254384607;"LANDSAT_7";45,683586;43,966385;223;66;2005;2005-07-13;"NDVI TEI 567027-C"
0;4,353;2,379;3,646;0,704304559344439;"LANDSAT_7";49,396782;42,133659;223;66;2005;2005-07-29;"NDVI TEI 567027-C"
1;4,446;2,79;3,461;0,65516085502449;"LANDSAT_7";54,536556;39,205238;223;66;2005;2005-08-14;"NDVI TEI 567027-C"
8;4,664;2,56;3,899;0,493271817244297;"LANDSAT_7";61,287743;35,56823;223;66;2005;2005-08-30;"NDVI TEI 567027-C"
6;5,801;3,009;4,96;0,169543077770819;"LANDSAT_7";70,062561;31,824837;223;66;2005;2005-09-15;"NDVI TEI 567027-C"
0;3,933;2,572;2,975;0,602774911724868;"LANDSAT_7";81,119934;28,729321;223;66;2005;2005-10-01;"NDVI TEI 567027-C"
14;4,883;3,01;3,845;0,739692555809346;"LANDSAT_7";112,674828;34,364662;223;66;2006;2006-01-21;"NDVI TEI 567027-C"
0;3,833;2,606;2,811;0,775309844217535;"LANDSAT_7";42,732479;43,961449;223;66;2006;2006-06-14;"NDVI TEI 567027-C"
0;4,754;2,918;3,753;0,752653778894043;"LANDSAT_7";43,633034;44,464432;223;66;2006;2006-06-30;"NDVI TEI 567027-C"
1;4,348;2,899;3,24;0,725452625167226;"LANDSAT_7";46,154934;43,684441;223;66;2006;2006-07-16;"NDVI TEI 567027-C"
3;3,8;2,448;2,907;0,681101549774735;"LANDSAT_7";50,125526;41,644253;223;66;2006;2006-08-01;"NDVI TEI 567027-C"
1;3,974;2,65;2,961;0,666473015021428;"LANDSAT_7";55,436764;38,493687;223;66;2006;2006-08-17;"NDVI TEI 567027-C"
3;4,417;2,848;3,376;0,60628277160381;"LANDSAT_7";62,603016;34,85186;223;66;2006;2006-09-02;"NDVI TEI 567027-C"
0;4,263;2,829;3,189;0,602746958317271;"LANDSAT_7";71,769699;31,155685;223;66;2006;2006-09-18;"NDVI TEI 567027-C"
10;5,441;4,417;3,178;0,75245223226679;"LANDSAT_7";111,52919;34,305695;223;66;2007;2007-01-24;"NDVI TEI 567027-C"
3;5,94;2,791;5,244;0,825171954338638;"LANDSAT_7";93,376465;33,544056;223;66;2007;2007-02-25;"NDVI TEI 567027-C"
1;4,325;2,578;3,473;0,785056294779939;"LANDSAT_7";46,356693;40,43589;223;66;2007;2007-05-16;"NDVI TEI 567027-C"
3;4,178;2,895;3,013;0,766812225138278;"LANDSAT_7";43,384384;42,660889;223;66;2007;2007-06-01;"NDVI TEI 567027-C"
0;4,479;2,891;3,421;0,764799795834958;"LANDSAT_7";42,68502;44,085892;223;66;2007;2007-06-17;"NDVI TEI 567027-C"
6;4,361;2,829;3,319;0,690381397143092;"LANDSAT_7";43,885811;44,373318;223;66;2007;2007-07-03;"NDVI TEI 567027-C"
0;4,715;2,958;3,672;0,630103151355637;"LANDSAT_7";56,548351;37,880718;223;66;2007;2007-08-20;"NDVI TEI 567027-C"
0;4,508;2,755;3,568;0,57289466069064;"LANDSAT_7";63,958275;34,118095;223;66;2007;2007-09-05;"NDVI TEI 567027-C"
6;4,069;2,874;2,881;0,548122102479528;"LANDSAT_7";73,554329;30,502869;223;66;2007;2007-09-21;"NDVI TEI 567027-C"
7;4,563;3,025;3,416;0,793160790463322;"LANDSAT_7";45,792492;40,954739;223;66;2008;2008-05-18;"NDVI TEI 567027-C"
2;5,023;3,659;3,441;0,782884070122599;"LANDSAT_7";43,247643;43,077507;223;66;2008;2008-06-03;"NDVI TEI 567027-C"
0;4,403;2,961;3,258;0,741190200017586;"LANDSAT_7";42,911846;44,332878;223;66;2008;2008-06-19;"NDVI TEI 567027-C"
0;4,191;2,559;3,319;0,745040438990665;"LANDSAT_7";44,416958;44,416378;223;66;2008;2008-07-05;"NDVI TEI 567027-C"
0;4,236;2,958;3,032;0,713730710477024;"LANDSAT_7";47,464241;43,202496;223;66;2008;2008-07-21;"NDVI TEI 567027-C"
1;4,395;2,658;3,5;0,657579922340208;"LANDSAT_7";51,929836;40,779198;223;66;2008;2008-08-06;"NDVI TEI 567027-C"
5;4,678;3,157;3,452;0,608290686424705;"LANDSAT_7";57,8773;37,441021;223;66;2008;2008-08-22;"NDVI TEI 567027-C"
12;4,289;2,589;3,42;0,5957272550002;"LANDSAT_7";65,638893;33,682655;223;66;2008;2008-09-07;"NDVI TEI 567027-C"
0;5,335;3,674;3,868;0,670307775520826;"LANDSAT_7";87,632919;27,7682;223;66;2008;2008-10-09;"NDVI TEI 567027-C"
11;4,662;3,486;3,095;0,572300595098938;"LANDSAT_7";100,288162;26,894135;223;66;2008;2008-10-25;"NDVI TEI 567027-C"
6;4,559;3,355;3,087;0,81895450313528;"LANDSAT_7";115,607269;34,165951;223;66;2009;2009-01-13;"NDVI TEI 567027-C"
0;4,588;3,046;3,431;0,775599838396816;"LANDSAT_7";42,829884;44,238991;223;66;2009;2009-06-22;"NDVI TEI 567027-C"
0;4,658;3,162;3,42;0,747483463153984;"LANDSAT_7";44,589325;44,082924;223;66;2009;2009-07-08;"NDVI TEI 567027-C"
4;4,347;3,09;3,057;0,686740961532916;"LANDSAT_7";52,525692;39,983852;223;66;2009;2009-08-09;"NDVI TEI 567027-C"
13;5,132;3,309;3,923;0,816747540786018;"LANDSAT_7";114,826996;33,862198;223;66;2010;2010-01-16;"NDVI TEI 567027-C"
8;4,492;3,021;3,324;0,712128904526661;"LANDSAT_7";55,144634;36,278625;223;66;2010;2010-04-22;"NDVI TEI 567027-C"
1;4,541;2,951;3,452;0,776298640897135;"LANDSAT_7";48,229237;38,789997;223;66;2010;2010-05-08;"NDVI TEI 567027-C"
14;4,846;3,047;3,768;0,454253478007418;"LANDSAT_7";42,254509;43,116371;223;66;2010;2010-06-09;"NDVI TEI 567027-C"
0;4,39;3,277;2,921;0,462051850536353;"LANDSAT_7";42,577538;43,975349;223;66;2010;2010-06-25;"NDVI TEI 567027-C"
9;4,179;2,884;3,025;0,461549178190519;"LANDSAT_7";44,612045;43,576611;223;66;2010;2010-07-11;"NDVI TEI 567027-C"
0;4,111;2,761;3,046;0,43632003651819;"LANDSAT_7";48,120037;41,87516;223;66;2010;2010-07-27;"NDVI TEI 567027-C"
0;4,221;2,882;3,084;0,413152385929042;"LANDSAT_7";53,036175;39,026993;223;66;2010;2010-08-12;"NDVI TEI 567027-C"
0;4,185;2,641;3,246;0,257002554459589;"LANDSAT_7";59,537251;35,394882;223;66;2010;2010-08-28;"NDVI TEI 567027-C"
0;4,664;3,362;3,233;0,237594883536856;"LANDSAT_7";68,070908;31,554276;223;66;2010;2010-09-13;"NDVI TEI 567027-C"
14;4,388;2,823;3,36;0,325447457559286;"LANDSAT_7";91,860489;26,226273;223;66;2010;2010-10-15;"NDVI TEI 567027-C"
4;4,434;3,123;3,147;0,692397907468568;"LANDSAT_7";41,845764;43,116177;223;66;2011;2011-06-12;"NDVI TEI 567027-C"
0;4,473;3,126;3,2;0,661313996607038;"LANDSAT_7";42,504272;43,770351;223;66;2011;2011-06-28;"NDVI TEI 567027-C"
0;4,055;2,87;2,865;0,590688097419651;"LANDSAT_7";48,585396;41,224876;223;66;2011;2011-07-30;"NDVI TEI 567027-C"
6;4,524;3,076;3,318;0,532923559090761;"LANDSAT_7";53,766232;38,201431;223;66;2011;2011-08-15;"NDVI TEI 567027-C"
1;4,598;3,118;3,379;0,481445323364584;"LANDSAT_7";60,603497;34,480949;223;66;2011;2011-08-31;"NDVI TEI 567027-C"
0;4,151;2,823;3,043;0,450245839509432;"LANDSAT_7";69,571518;30,666859;223;66;2011;2011-09-16;"NDVI TEI 567027-C"
10;5,661;4,277;3,709;0,798115427427552;"LANDSAT_7";120,671181;29,622128;223;66;2011;2011-12-05;"NDVI TEI 567027-C"
4;4,584;3,278;3,205;0,791908795521987;"LANDSAT_7";51,975002;36,724876;223;66;2012;2012-04-27;"NDVI TEI 567027-C"
12;4,839;3,425;3,419;0,766641810418934;"LANDSAT_7";46,013477;39,332478;223;66;2012;2012-05-13;"NDVI TEI 567027-C"
2;4,533;3,39;3,009;0,77819496313062;"LANDSAT_7";42,664177;41,643658;223;66;2012;2012-05-29;"NDVI TEI 567027-C"
0;4,679;3,261;3,355;0,650557446135727;"LANDSAT_7";49,030003;40,489475;223;66;2012;2012-08-01;"NDVI TEI 567027-C"
0;4,312;2,999;3,098;0,596446598966398;"LANDSAT_7";54,419735;37,244377;223;66;2012;2012-08-17;"NDVI TEI 567027-C"
0;4,669;3,159;3,438;0,377014347762421;"LANDSAT_7";61,558353;33,374435;223;66;2012;2012-09-02;"NDVI TEI 567027-C"
0;4,213;3,165;2,78;0,665866566241102;"LANDSAT_7";45,532539;42,290848;223;66;2013;2013-07-19;"NDVI TEI 567027-C"
0;4,191;2,844;3,078;0,601140931687568;"LANDSAT_7";49,789341;39,948769;223;66;2013;2013-08-04;"NDVI TEI 567027-C"
2;4,381;2,839;3,337;0,579565160544349;"LANDSAT_7";55,468014;36,562149;223;66;2013;2013-08-20;"NDVI TEI 567027-C"
5;4,453;3,202;3,095;0,707552291144699;"LANDSAT_7";110,693207;25,71962;223;66;2013;2013-11-08;"NDVI TEI 567027-C"
11;4,423;2,629;3,557;0,743199349991497;"LANDSAT_7";56,664989;34,507439;223;66;2014;2014-04-17;"NDVI TEI 567027-C"
14;5,883;3,319;4,857;0,688456603933028;"LANDSAT_7";43,754463;39,622849;223;66;2014;2014-05-19;"NDVI TEI 567027-C"
0;6,355;3,004;5,6;0,756522876529429;"LANDSAT_7";41,301769;41,762009;223;66;2014;2014-06-04;"NDVI TEI 567027-C"
0;5,137;3,223;4;0,68615746681619;"LANDSAT_7";42,605701;42,943062;223;66;2014;2014-07-06;"NDVI TEI 567027-C"
2;4,027;2,929;2,764;0,633393813192125;"LANDSAT_7";45,667053;41,580891;223;66;2014;2014-07-22;"NDVI TEI 567027-C"
5;4,55;3,13;3,302;0,589218094861752;"LANDSAT_7";50,128456;38,985931;223;66;2014;2014-08-07;"NDVI TEI 567027-C"
3;6,615;2,756;6,014;0,54374894408053;"LANDSAT_7";56,111359;35,451981;223;66;2014;2014-08-23;"NDVI TEI 567027-C"
0;4,12;3,114;2,697;0,576839649131492;"LANDSAT_7";64,044136;31,500839;223;66;2014;2014-09-08;"NDVI TEI 567027-C"
8;4,398;3,298;2,909;0,677011133532144;"LANDSAT_7";74,456337;27,814846;223;66;2014;2014-09-24;"NDVI TEI 567027-C"
0;6,383;4,495;4,532;0,75879546054984;"LANDSAT_7";87,403427;25,261955;223;66;2014;2014-10-10;"NDVI TEI 567027-C"
4;5,03;3,759;3,342;0,788052600371017;"LANDSAT_7";121,025208;31,374847;223;66;2014;2014-12-29;"NDVI TEI 567027-C"
1;6,06;3,368;5,038;0,795836662747063;"LANDSAT_7";109,461983;32,196991;223;66;2015;2015-01-30;"NDVI TEI 567027-C"
12;4,177;2,855;3,049;0,805468467443549;"LANDSAT_7";100,079376;31,694149;223;66;2015;2015-02-15;"NDVI TEI 567027-C"
1;5,009;3,663;3,417;0,707682063531395;"LANDSAT_7";40,675426;42,701538;223;66;2015;2015-06-23;"NDVI TEI 567027-C"
1;4,737;3,238;3,457;0,658878026394886;"LANDSAT_7";45,822014;40,82526;223;66;2015;2015-07-25;"NDVI TEI 567027-C"
4;4,77;3,216;3,523;0,342921280237779;"LANDSAT_7";76,209557;26,772572;223;66;2015;2015-09-27;"NDVI TEI 567027-C"
0;8,358;4,262;7,19;0,790190060365784;"LANDSAT_7";98,321884;30,828232;223;66;2016;2016-02-18;"NDVI TEI 567027-C"
5;6,581;3,304;5,691;0,785920514166754;"LANDSAT_7";52,337227;34,307384;223;66;2016;2016-04-22;"NDVI TEI 567027-C"
