"CLOUD_COVER";"GEOMETRIC_RMSE_MODEL";"GEOMETRIC_RMSE_MODEL_X";"GEOMETRIC_RMSE_MODEL_Y";"index";"SATELLITE";"SOLAR_AZIMUTH_ANGLE";"SOLAR_ZENITH_ANGLE";"WRS_PATH";"WRS_ROW";"year";"Date";"index_type"
0;4,573;3,095;3,367;0,507061197041022;"LANDSAT_7";40,16375;42,278187;223;66;2016;2016-06-25;"NDVI TEI 567028-C"
0;5,141;3,353;3,897;0,444013630461845;"LANDSAT_7";42,287746;41,767273;223;66;2016;2016-07-11;"NDVI TEI 567028-C"
0;5,529;4,018;3,798;0,382003102232242;"LANDSAT_7";45,833302;39,900608;223;66;2016;2016-07-27;"NDVI TEI 567028-C"
0;4,353;3,095;3,061;0,356868395120582;"LANDSAT_7";50,786793;36,871712;223;66;2016;2016-08-12;"NDVI TEI 567028-C"
9;5,302;3,216;4,215;0,331139443076994;"LANDSAT_7";66,282356;29,02457;223;66;2016;2016-09-13;"NDVI TEI 567028-C"
11;4,99;3,073;3,931;0,537936466264111;"LANDSAT_7";92,129837;23,635895;223;66;2016;2016-10-15;"NDVI TEI 567028-C"
12;5,208;4,058;3,265;0,635930502004476;"LANDSAT_7";106,076103;23,617943;223;66;2016;2016-10-31;"NDVI TEI 567028-C"
2;5;3,258;3,793;0,714035190604101;"LANDSAT_7";60,215057;32,360672;223;66;2017;2017-04-09;"NDVI TEI 567028-C"
2;4,375;2,996;3,188;0,61152212592334;"LANDSAT_7";40,870018;39,976669;223;66;2017;2017-05-27;"NDVI TEI 567028-C"
1;4,723;3,118;3,547;0,569600887078542;"LANDSAT_7";39,662788;41,706337;223;66;2017;2017-06-12;"NDVI TEI 567028-C"
10;5,301;3,761;3,735;0,380476556495004;"LANDSAT_7";40,432499;42,29612;223;66;2017;2017-06-28;"NDVI TEI 567028-C"
0;4,648;3,08;3,481;0,495829483788661;"LANDSAT_7";42,813873;41,545361;223;66;2017;2017-07-14;"NDVI TEI 567028-C"
0;4,744;3,416;3,292;0,442128887463931;"LANDSAT_7";46,610176;39,473351;223;66;2017;2017-07-30;"NDVI TEI 567028-C"
0;3,961;2,602;2,986;0,399282842993188;"LANDSAT_7";51,819199;36,273945;223;66;2017;2017-08-15;"NDVI TEI 567028-C"
0;4,367;3,281;2,882;0,345043832929429;"LANDSAT_7";58,787861;32,373966;223;66;2017;2017-08-31;"NDVI TEI 567028-C"
4;3,944;2,989;2,573;0,313066217653543;"LANDSAT_7";68,121475;28,398464;223;66;2017;2017-09-16;"NDVI TEI 567028-C"
4;4,393;3,094;3,118;0,341405468095454;"LANDSAT_7";94,652573;23,539932;223;66;2017;2017-10-18;"NDVI TEI 567028-C"
5;4,366;2,967;3,203;0,676648431982262;"LANDSAT_7";122,444389;27,906834;223;66;2017;2017-12-05;"NDVI TEI 567028-C"
0;4,906;3,141;3,769;0,745650500053769;"LANDSAT_7";50,085106;35,559292;223;66;2018;2018-04-28;"NDVI TEI 567028-C"
3;4,908;3,513;3,428;0,687093461143444;"LANDSAT_7";44,247993;38,317039;223;66;2018;2018-05-14;"NDVI TEI 567028-C"
2;4,431;3,51;2,704;0,661166615978419;"LANDSAT_7";41,136505;40,742908;223;66;2018;2018-05-30;"NDVI TEI 567028-C"
1;4,83;3,116;3,69;0,626666666666667;"LANDSAT_7";40,356297;42,344131;223;66;2018;2018-06-15;"NDVI TEI 567028-C"
0;4,944;3,69;3,29;0,585833032164799;"LANDSAT_7";41,484299;42,773014;223;66;2018;2018-07-01;"NDVI TEI 567028-C"
0;4,983;3,75;3,281;0,532173369174777;"LANDSAT_7";44,193771;41,868416;223;66;2018;2018-07-17;"NDVI TEI 567028-C"
4;4,886;3,754;3,127;0,477652528179128;"LANDSAT_7";48,296349;39,67651;223;66;2018;2018-08-02;"NDVI TEI 567028-C"
10;4,302;3,189;2,887;0,456076134699854;"LANDSAT_7";53,858013;36,445301;223;66;2018;2018-08-18;"NDVI TEI 567028-C"
1;4,786;3,287;3,479;0,417282432596385;"LANDSAT_7";61,208881;32,615734;223;66;2018;2018-09-03;"NDVI TEI 567028-C"
10;4,526;3,081;3,316;0,729296192391852;"LANDSAT_7";109,340309;25,376053;223;66;2018;2018-11-06;"NDVI TEI 567028-C"
10;4,24;2,832;3,155;0,815752053694942;"LANDSAT_7";117,728592;32,80909;223;66;2019;2019-01-09;"NDVI TEI 567028-C"
0;5,485;4,465;3,186;0,698882936665297;"LANDSAT_7";43,236774;42,723469;223;66;2019;2019-06-02;"NDVI TEI 567028-C"
7;6,181;3,44;5,135;0,614663942953199;"LANDSAT_7";44,237213;44,488091;223;66;2019;2019-07-04;"NDVI TEI 567028-C"
0;6,083;3,176;5,188;0,565696227968482;"LANDSAT_7";47,2323;43,50531;223;66;2019;2019-07-20;"NDVI TEI 567028-C"
0;5,092;4,14;2,964;0,456376365790361;"LANDSAT_7";57,501404;38,171219;223;66;2019;2019-08-21;"NDVI TEI 567028-C"
7;4,564;3,394;3,052;0,70778596428766;"LANDSAT_7";98,760185;27,866985;223;66;2019;2019-10-24;"NDVI TEI 567028-C"
1;6,55;3,556;5,501;0,680740740740741;"LANDSAT_7";46,663895;47,453388;223;66;2020;2020-06-20;"NDVI TEI 567028-C"
3;5,195;3,415;3,915;0,645758684153924;"LANDSAT_7";48,345211;47,697136;223;66;2020;2020-07-06;"NDVI TEI 567028-C"
0;4,705;3,218;3,433;0,59041891548656;"LANDSAT_7";51,587887;46,739925;223;66;2020;2020-07-22;"NDVI TEI 567028-C"
0;8,614;3,598;7,827;0,553118574366004;"LANDSAT_7";56,225769;44,65659;223;66;2020;2020-08-07;"NDVI TEI 567028-C"
7;4,499;3,156;3,206;0,494402985074627;"LANDSAT_7";62,259922;41,746235;223;66;2020;2020-08-23;"NDVI TEI 567028-C"
0;5,204;4,068;3,246;0,437108383226731;"LANDSAT_7";69,822777;38,480469;223;66;2020;2020-09-08;"NDVI TEI 567028-C"
7;5,35;3,475;4,068;0,604978294933355;"LANDSAT_7";108,788635;33,891064;223;66;2020;2020-11-11;"NDVI TEI 567028-C"
5;4,479;3,32;3,006;0,747376408384626;"LANDSAT_7";116,810509;38,078838;223;66;2020;2020-12-13;"NDVI TEI 567028-C"
3;5,557;2,975;4,693;0,805490666063725;"LANDSAT_7";115,90873;40,071827;223;66;2020;2020-12-29;"NDVI TEI 567028-C"
0;8,416;4,943;6,812;0,728168535507985;"LANDSAT_5";48,289597;45,565605;223;66;1985;1985-05-27;"NDVI TEI 567028-C"
0;5,782;3,221;4,802;0,665108307974215;"LANDSAT_5";49,693989;47,423985;223;66;1985;1985-07-14;"NDVI TEI 567028-C"
4;7,323;4,424;5,836;0,777934804131662;"LANDSAT_5";94,922768;39,369556;223;66;1986;1986-02-23;"NDVI TEI 567028-C"
0;6,05;5,011;3,39;0,69824073172397;"LANDSAT_5";48,059864;48,57365;223;66;1986;1986-06-15;"NDVI TEI 567028-C"
4;5,034;3,372;3,738;0,637139503048578;"LANDSAT_5";48,967884;49,174694;223;66;1986;1986-07-01;"NDVI TEI 567028-C"
0;4,733;3,234;3,456;0,515022448107473;"LANDSAT_5";51,551743;48,618073;223;66;1986;1986-07-17;"NDVI TEI 567028-C"
4;6,21;4,894;3,823;0,768438547450418;"LANDSAT_5";105,688622;34,369297;223;66;1986;1986-11-06;"NDVI TEI 567028-C"
0;5,383;4,135;3,446;0,65709945485405;"LANDSAT_5";48,927551;48,78706;223;66;1987;1987-07-04;"NDVI TEI 567028-C"
0;5,544;3,696;4,132;0,592253917575537;"LANDSAT_5";51,606968;47,831028;223;66;1987;1987-07-20;"NDVI TEI 567028-C"
10;5,686;3,719;4,301;0,452711565578863;"LANDSAT_5";68,268593;39,097115;223;66;1987;1987-09-06;"NDVI TEI 567028-C"
5;5,364;3,917;3,665;0,707726866504381;"LANDSAT_5";49,78051;44,536587;223;66;1988;1988-05-19;"NDVI TEI 567028-C"
4;4,393;3,114;3,098;0,684848484848485;"LANDSAT_5";48,290813;47,689491;223;66;1988;1988-07-06;"NDVI TEI 567028-C"
2;4,774;3,476;3,272;0,65315861774762;"LANDSAT_5";51,320393;46,553017;223;66;1988;1988-07-22;"NDVI TEI 567028-C"
11;4,927;3,675;3,282;0,481613314518558;"LANDSAT_5";69,081749;37,564667;223;66;1988;1988-09-08;"NDVI TEI 567028-C"
8;4,744;3,468;3,237;0,108338804990151;"LANDSAT_5";78,304985;34,294182;223;66;1988;1988-09-24;"NDVI TEI 567028-C"
4;5,59;3,3;4,512;0,711622007579028;"LANDSAT_5";100,057793;31,210197;223;66;1988;1988-10-26;"NDVI TEI 567028-C"
4;6,717;5,052;4,426;0,755192140406962;"LANDSAT_5";54,017883;43,024433;223;66;1989;1989-05-06;"NDVI TEI 567028-C"
9;5,857;3,447;4,735;0,731443994601889;"LANDSAT_5";49,588295;45,279083;223;66;1989;1989-05-22;"NDVI TEI 567028-C"
1;8,813;6,989;5,369;0,694008559201141;"LANDSAT_5";47,491867;48,217224;223;66;1989;1989-06-23;"NDVI TEI 567028-C"
0;4,493;2,84;3,482;0,623642172523962;"LANDSAT_5";57,358749;44,587753;223;66;1989;1989-08-10;"NDVI TEI 567028-C"
0;5,3;3,694;3,801;0,719955898566703;"LANDSAT_5";50,607853;47,19125;223;66;1990;1990-05-25;"NDVI TEI 567028-C"
0;5,306;3,34;4,123;0,697666601527658;"LANDSAT_5";48,815273;48,856907;223;66;1990;1990-06-10;"NDVI TEI 567028-C"
0;5,594;3,647;4,242;0,681293302540416;"LANDSAT_5";49,062248;49,697689;223;66;1990;1990-06-26;"NDVI TEI 567028-C"
3;5,941;3,679;4,665;0,731711513381007;"LANDSAT_5";53,421223;45,050411;223;66;1991;1991-05-12;"NDVI TEI 567028-C"
0;4,942;3,372;3,613;0,739378466066245;"LANDSAT_5";49,717361;47,070957;223;66;1991;1991-05-28;"NDVI TEI 567028-C"
0;5,619;3,581;4,33;0,711639031050512;"LANDSAT_5";48,255672;48,593647;223;66;1991;1991-06-13;"NDVI TEI 567028-C"
1;4,898;3,62;3,3;0,674794634903334;"LANDSAT_5";48,796635;49,202248;223;66;1991;1991-06-29;"NDVI TEI 567028-C"
0;4,669;3,38;3,221;0,489726860255934;"LANDSAT_5";59,850552;44,260937;223;66;1991;1991-08-16;"NDVI TEI 567028-C"
14;5,919;4,805;3,456;0,603742976602118;"LANDSAT_5";94,871841;33,045757;223;66;1991;1991-10-19;"NDVI TEI 567028-C"
10;5,234;3,654;3,748;0,642905342167216;"LANDSAT_5";65,704018;41,208729;223;66;1992;1992-04-12;"NDVI TEI 567028-C"
7;4,481;3,201;3,136;0,602217602217602;"LANDSAT_5";51,62661;48,524349;223;66;1992;1992-07-17;"NDVI TEI 567028-C"
0;4,84;3,723;3,092;0,563021770288038;"LANDSAT_5";55,652962;46,708897;223;66;1992;1992-08-02;"NDVI TEI 567028-C"
0;4,494;3,24;3,114;0,451831457453257;"LANDSAT_5";61,043087;43,933655;223;66;1992;1992-08-18;"NDVI TEI 567028-C"
3;6,524;4,396;4,821;0,0245235968935132;"LANDSAT_5";76,310196;37,34486;223;66;1992;1992-09-19;"NDVI TEI 567028-C"
8;5,678;4,692;3,198;0,678787878787879;"LANDSAT_5";86,175369;34,802353;223;66;1992;1992-10-05;"NDVI TEI 567028-C"
2;5,226;3,851;3,533;0,681204122576859;"LANDSAT_5";48,276367;48,9804;223;66;1993;1993-06-18;"NDVI TEI 567028-C"
0;4,806;3,373;3,424;0,609179885251434;"LANDSAT_5";52,262333;48,364506;223;66;1993;1993-07-20;"NDVI TEI 567028-C"
8;4,449;3,273;3,013;0,554267383657932;"LANDSAT_5";56,489708;46,317944;223;66;1993;1993-08-05;"NDVI TEI 567028-C"
6;4,492;3,303;3,044;0,760419148438905;"LANDSAT_5";98,424393;33,28447;223;66;1993;1993-10-24;"NDVI TEI 567028-C"
4;6,921;5,224;4,54;0,74727579812054;"LANDSAT_5";63,407284;42,584736;223;66;1994;1994-04-18;"NDVI TEI 567028-C"
0;5,56;3,303;4,472;0,740550620870819;"LANDSAT_5";56,474861;44,537674;223;66;1994;1994-05-04;"NDVI TEI 567028-C"
0;5,374;3,574;4,013;0,664420917548925;"LANDSAT_5";51,761574;46,712482;223;66;1994;1994-05-20;"NDVI TEI 567028-C"
4;4,334;3,039;3,09;0,553967441199403;"LANDSAT_5";58,161819;46,900772;223;66;1994;1994-08-08;"NDVI TEI 567028-C"
1;4,679;3,374;3,242;0,678714859437751;"LANDSAT_5";53,072517;52,440907;223;66;1995;1995-07-10;"NDVI TEI 567028-C"
0;4,464;3,114;3,198;0,650805545147995;"LANDSAT_5";56,419102;51,431904;223;66;1995;1995-07-26;"NDVI TEI 567028-C"
0;4,513;3,088;3,291;0,594315869822052;"LANDSAT_5";61,125084;49,403976;223;66;1995;1995-08-11;"NDVI TEI 567028-C"
9;5,118;3,608;3,63;0,743673286147668;"LANDSAT_5";52,041077;48,916798;223;66;1996;1996-05-25;"NDVI TEI 567028-C"
0;4,754;3,202;3,514;0,753490004252329;"LANDSAT_5";50,131897;50,337658;223;66;1996;1996-06-10;"NDVI TEI 567028-C"
0;4,3;2,851;3,219;0,715394651150107;"LANDSAT_5";50,245396;50,976871;223;66;1996;1996-06-26;"NDVI TEI 567028-C"
1;4,333;2,995;3,131;0,641552638165661;"LANDSAT_5";55,481468;48,917015;223;66;1996;1996-07-28;"NDVI TEI 567028-C"
0;4,066;2,749;2,996;0,409847613199469;"LANDSAT_5";66,372169;42,875877;223;66;1996;1996-08-29;"NDVI TEI 567028-C"
1;4,378;3,055;3,136;0,466514927716125;"LANDSAT_5";74,025444;39,318188;223;66;1996;1996-09-14;"NDVI TEI 567028-C"
0;4,803;3,256;3,531;0,718492134983607;"LANDSAT_5";48,37603;45,936943;223;66;1997;1997-05-28;"NDVI TEI 567028-C"
0;3,931;2,696;2,861;0,559319212974727;"LANDSAT_5";58,638367;42,415722;223;66;1997;1997-08-16;"NDVI TEI 567028-C"
0;4,835;3,388;3,45;0,804013091461197;"LANDSAT_5";105,780701;30,657639;223;66;1997;1997-11-04;"NDVI TEI 567028-C"
4;4,381;2,995;3,198;0,717484043508836;"LANDSAT_5";46,204147;44,665886;223;66;1998;1998-05-31;"NDVI TEI 567028-C"
0;4,341;2,981;3,156;0,731232189987023;"LANDSAT_5";45,257702;46,071445;223;66;1998;1998-06-16;"NDVI TEI 567028-C"
1;4,235;2,795;3,182;0,682483053870852;"LANDSAT_5";46,258034;46,424049;223;66;1998;1998-07-02;"NDVI TEI 567028-C"
1;4,09;2,768;3,011;0,637907771227745;"LANDSAT_5";48,872227;45,545948;223;66;1998;1998-07-18;"NDVI TEI 567028-C"
12;4,334;2,783;3,322;0,0720118782479584;"LANDSAT_5";65,50856;36,737396;223;66;1998;1998-09-04;"NDVI TEI 567028-C"
8;5,173;3,824;3,484;0,774310095289011;"LANDSAT_5";118,817772;33,312393;223;66;1998;1998-12-09;"NDVI TEI 567028-C"
4;4,504;3,17;3,2;0,768133911965282;"LANDSAT_5";101,935265;36,606499;223;66;1999;1999-02-11;"NDVI TEI 567028-C"
0;4,233;2,998;2,989;0,709076803723817;"LANDSAT_5";45,287506;46,206734;223;66;1999;1999-06-19;"NDVI TEI 567028-C"
0;4,007;2,777;2,889;0,690225563909775;"LANDSAT_5";46,651985;46,418888;223;66;1999;1999-07-05;"NDVI TEI 567028-C"
4;4,6;3,254;3,251;0,801949339507188;"LANDSAT_5";118,508331;34,513012;223;66;1999;1999-12-12;"NDVI TEI 567028-C"
1;4,362;2,953;3,21;0,800281432379079;"LANDSAT_5";108,264275;37,967899;223;66;2000;2000-01-29;"NDVI TEI 567028-C"
2;3,794;2,702;2,664;0,737593984962406;"LANDSAT_5";46,043392;45,570545;223;66;2000;2000-06-05;"NDVI TEI 567028-C"
0;3,374;2,338;2,433;0,675300985041955;"LANDSAT_5";47,300797;46,535393;223;66;2000;2000-07-07;"NDVI TEI 567028-C"
2;3,843;2,606;2,824;0,639899171768095;"LANDSAT_5";50,392361;45,205078;223;66;2000;2000-07-23;"NDVI TEI 567028-C"
3;2,535;1,679;1,899;0,610841644046727;"LANDSAT_5";54,895596;42,717548;223;66;2000;2000-08-08;"NDVI TEI 567028-C"
0;3,373;2,471;2,296;0,567260961337498;"LANDSAT_5";60,857231;39,366917;223;66;2000;2000-08-24;"NDVI TEI 567028-C"
11;3,857;2,673;2,78;0,694490206293127;"LANDSAT_5";89,499695;29,967396;223;66;2000;2000-10-11;"NDVI TEI 567028-C"
12;4,528;3,128;3,274;0,661173787425194;"LANDSAT_5";51,253597;40,912849;223;66;2001;2001-05-07;"NDVI TEI 567028-C"
1;4,144;2,946;2,915;0,672461752433936;"LANDSAT_5";47,034451;45,764938;223;66;2001;2001-07-10;"NDVI TEI 567028-C"
0;3,809;2,751;2,635;0,630002623958516;"LANDSAT_5";50,457787;44,255955;223;66;2001;2001-07-26;"NDVI TEI 567028-C"
10;3,864;2,837;2,623;0,485260983172034;"LANDSAT_5";55,285526;41,623611;223;66;2001;2001-08-11;"NDVI TEI 567028-C"
0;3,732;2,636;2,642;0,454104816722205;"LANDSAT_5";61,613403;38,215256;223;66;2001;2001-08-27;"NDVI TEI 567028-C"
1;3,934;2,563;2,985;0,675258104108007;"LANDSAT_5";48,798721;46,094597;223;66;2003;2003-07-16;"NDVI TEI 567028-C"
4;3,583;2,231;2,804;0,607823592452563;"LANDSAT_5";52,637302;44,152016;223;66;2003;2003-08-01;"NDVI TEI 567028-C"
8;3,907;2,683;2,84;0,663062020171709;"LANDSAT_5";83,929703;31,066154;223;66;2003;2003-10-04;"NDVI TEI 567028-C"
13;4,36;2,864;3,288;0,71381839706691;"LANDSAT_5";95,615784;29,550789;223;66;2003;2003-10-20;"NDVI TEI 567028-C"
6;4,459;3,119;3,186;0,704841961979798;"LANDSAT_5";45,447151;44,142796;223;66;2004;2004-05-31;"NDVI TEI 567028-C"
0;4,289;3,11;2,953;0,708742534714086;"LANDSAT_5";44,539848;45,486832;223;66;2004;2004-06-16;"NDVI TEI 567028-C"
6;4,419;2,975;3,268;0,687379390196835;"LANDSAT_5";45,555634;45,745888;223;66;2004;2004-07-02;"NDVI TEI 567028-C"
2;4,478;3,143;3,19;0,636645142275331;"LANDSAT_5";48,188145;44,743725;223;66;2004;2004-07-18;"NDVI TEI 567028-C"
11;4,395;3,009;3,204;0,564234990316333;"LANDSAT_5";57,740742;39,295643;223;66;2004;2004-08-19;"NDVI TEI 567028-C"
1;4,259;2,811;3,2;0,579424125088533;"LANDSAT_5";64,917648;35,530468;223;66;2004;2004-09-04;"NDVI TEI 567028-C"
4;4,341;2,965;3,17;0,578434423090489;"LANDSAT_5";74,146622;31,86729;223;66;2004;2004-09-20;"NDVI TEI 567028-C"
2;4,648;3,134;3,432;0,707710101837345;"LANDSAT_5";46,371761;41,25256;223;66;2005;2005-05-18;"NDVI TEI 567028-C"
6;4,226;3,201;2,759;0,716155700998967;"LANDSAT_5";43,722397;43,334721;223;66;2005;2005-06-03;"NDVI TEI 567028-C"
0;4,071;2,949;2,807;0,683074285635707;"LANDSAT_5";43,286114;44,584423;223;66;2005;2005-06-19;"NDVI TEI 567028-C"
2;4,292;3,09;2,979;0,651465157585501;"LANDSAT_5";44,702148;44,668221;223;66;2005;2005-07-05;"NDVI TEI 567028-C"
1;4,3;2,94;3,138;0,651792280385016;"LANDSAT_5";47,673775;43,457985;223;66;2005;2005-07-21;"NDVI TEI 567028-C"
0;4,107;2,785;3,019;0,619986850756082;"LANDSAT_5";52,064472;41,032875;223;66;2005;2005-08-06;"NDVI TEI 567028-C"
0;4,152;2,975;2,897;0,554239810948775;"LANDSAT_5";57,924858;37,682957;223;66;2005;2005-08-22;"NDVI TEI 567028-C"
0;4,525;3,122;3,276;0,61613396129577;"LANDSAT_5";87,35202;27,853672;223;66;2005;2005-10-09;"NDVI TEI 567028-C"
7;4,395;3,15;3,065;0,738984908781339;"LANDSAT_5";42,352177;42,782742;223;66;2006;2006-06-06;"NDVI TEI 567028-C"
4;4,444;2,982;3,295;0,722537870613565;"LANDSAT_5";42,261997;43,825893;223;66;2006;2006-06-22;"NDVI TEI 567028-C"
0;4,181;2,813;3,093;0,673426573426573;"LANDSAT_5";47,15303;42,138885;223;66;2006;2006-07-24;"NDVI TEI 567028-C"
0;4,218;2,816;3,141;0,625443733995252;"LANDSAT_5";51,750702;39,433296;223;66;2006;2006-08-09;"NDVI TEI 567028-C"
2;5,796;2,906;5,015;0,535941123566802;"LANDSAT_5";65,984482;31,92918;223;66;2006;2006-09-10;"NDVI TEI 567028-C"
1;4,411;2,831;3,383;0,69324277784229;"LANDSAT_5";89,280067;26,068741;223;66;2006;2006-10-12;"NDVI TEI 567028-C"
12;5,327;4,191;3,289;0,732843718967903;"LANDSAT_5";115,320862;33,173569;223;66;2007;2007-01-16;"NDVI TEI 567028-C"
6;5,196;3,265;4,042;0,75088260743723;"LANDSAT_5";47,820465;38,33725;223;66;2007;2007-05-08;"NDVI TEI 567028-C"
0;4,448;3,303;2,979;0,714285714285714;"LANDSAT_5";41,834599;42,783504;223;66;2007;2007-06-09;"NDVI TEI 567028-C"
0;4,617;3,253;3,277;0,700833871608398;"LANDSAT_5";42,164062;43,690849;223;66;2007;2007-06-25;"NDVI TEI 567028-C"
1;4,279;3,157;2,889;0,665372818951484;"LANDSAT_5";44,209892;43,330627;223;66;2007;2007-07-11;"NDVI TEI 567028-C"
0;4,511;3,24;3,139;0,571680641624027;"LANDSAT_5";47,722164;41,662724;223;66;2007;2007-07-27;"NDVI TEI 567028-C"
0;4,194;2,861;3,067;0,56355917630969;"LANDSAT_5";52,634178;38,837818;223;66;2007;2007-08-12;"NDVI TEI 567028-C"
4;4,529;2,997;3,396;0,25974025974026;"LANDSAT_5";59,146832;35,22261;223;66;2007;2007-08-28;"NDVI TEI 567028-C"
0;4,947;3,082;3,87;0,520213043042348;"LANDSAT_5";67,688713;31,383705;223;66;2007;2007-09-13;"NDVI TEI 567028-C"
1;4,811;3,173;3,616;0,590395662306212;"LANDSAT_5";78,663483;28,08242;223;66;2007;2007-09-29;"NDVI TEI 567028-C"
0;4,633;3,282;3,27;0,733340350888408;"LANDSAT_5";43,166302;44,056507;223;66;2008;2008-06-11;"NDVI TEI 567028-C"
0;4,432;3,233;3,032;0,708119325887451;"LANDSAT_5";43,849117;44,818039;223;66;2008;2008-06-27;"NDVI TEI 567028-C"
0;4,703;3,28;3,371;0,659826086956522;"LANDSAT_5";46,216805;44,33588;223;66;2008;2008-07-13;"NDVI TEI 567028-C"
0;4,425;2,946;3,302;0,517029763731206;"LANDSAT_5";50,025539;42,589348;223;66;2008;2008-07-29;"NDVI TEI 567028-C"
0;4,581;3,112;3,362;0,477321457389178;"LANDSAT_5";55,256332;39,764706;223;66;2008;2008-08-14;"NDVI TEI 567028-C"
0;4,41;2,995;3,237;0,450641383156721;"LANDSAT_5";62,079342;36,257133;223;66;2008;2008-08-30;"NDVI TEI 567028-C"
3;4,615;2,894;3,595;0,450103032087136;"LANDSAT_5";70,832497;32,660637;223;66;2008;2008-09-15;"NDVI TEI 567028-C"
14;4,601;3,097;3,403;0,415499005119378;"LANDSAT_5";81,703415;29,716732;223;66;2008;2008-10-01;"NDVI TEI 567028-C"
14;5,521;4,047;3,756;0,768105363203616;"LANDSAT_5";53,66135;37,99107;223;66;2009;2009-04-27;"NDVI TEI 567028-C"
1;4,492;3,075;3,275;0,645009628884624;"LANDSAT_5";43,038746;44,182552;223;66;2009;2009-06-14;"NDVI TEI 567028-C"
1;4,729;3,342;3,346;0,620502539355736;"LANDSAT_5";43,883495;44,618412;223;66;2009;2009-06-30;"NDVI TEI 567028-C"
1;4,711;3,234;3,426;0,584541560732037;"LANDSAT_5";46,358135;43,772625;223;66;2009;2009-07-16;"NDVI TEI 567028-C"
0;4,53;3,176;3,23;0,542139516347096;"LANDSAT_5";50,274189;41,657818;223;66;2009;2009-08-01;"NDVI TEI 567028-C"
0;4,399;2,783;3,407;0,506627393225331;"LANDSAT_5";55,610542;38,501678;223;66;2009;2009-08-17;"NDVI TEI 567028-C"
0;4,25;2,975;3,035;0,508812290411362;"LANDSAT_5";62,643753;34,72403;223;66;2009;2009-09-02;"NDVI TEI 567028-C"
11;5,618;2,951;4,78;0,657218683842424;"LANDSAT_5";59,829746;35,419506;223;66;2010;2010-04-14;"NDVI TEI 567028-C"
1;4,761;3,451;3,28;0,625656585489892;"LANDSAT_5";42,528206;43,949295;223;66;2010;2010-06-17;"NDVI TEI 567028-C"
1;4,526;3,065;3,33;0,594827586206897;"LANDSAT_5";43,75808;44,219505;223;66;2010;2010-07-03;"NDVI TEI 567028-C"
1;4,644;3,319;3,248;0,3851802087186;"LANDSAT_5";63,92429;33,904865;223;66;2010;2010-09-05;"NDVI TEI 567028-C"
0;4,628;3,056;3,475;0,387799264100096;"LANDSAT_5";73,572205;30,285858;223;66;2010;2010-09-21;"NDVI TEI 567028-C"
14;4,671;3,124;3,472;0,417129288593638;"LANDSAT_5";85,451057;27,607624;223;66;2010;2010-10-07;"NDVI TEI 567028-C"
9;4,462;3,182;3,128;0,746454589310878;"LANDSAT_5";58,478355;36,012615;223;66;2011;2011-04-17;"NDVI TEI 567028-C"
0;4,802;3,53;3,256;0,688769792191532;"LANDSAT_5";43,212227;43,060139;223;66;2011;2011-06-04;"NDVI TEI 567028-C"
3;4,49;3,462;2,859;0,633969038240975;"LANDSAT_5";44,437866;44,374752;223;66;2011;2011-07-06;"NDVI TEI 567028-C"
0;4,52;3,064;3,323;0,547025265969361;"LANDSAT_5";51,980915;40,714737;223;66;2011;2011-08-07;"NDVI TEI 567028-C"
1;4,348;2,918;3,224;0,477098654710309;"LANDSAT_5";65,721016;33,601021;223;66;2011;2011-09-08;"NDVI TEI 567028-C"
